AAR,BYDEL,ALDERSKAT,FORSIKRET,ARBLED,HFUDD,PERSONER
1999,8,2,1,4,6,5
1999,8,2,1,5,1,25
1999,8,2,1,5,2,15
1999,8,2,1,5,4,3
1999,8,2,1,5,6,8
1999,8,2,3,1,1,104
1999,8,2,3,1,2,33
1999,8,2,3,1,4,4
1999,8,2,3,1,5,4
1999,8,2,3,2,1,48
1999,8,2,3,2,2,2
1999,8,2,3,2,3,1
1999,8,2,3,3,1,32
1999,8,2,3,3,2,3
1999,8,2,3,3,4,2
1999,8,2,3,3,6,1
1999,8,2,3,4,1,4
1999,8,2,3,4,2,2
1999,8,2,3,5,1,4
1999,8,2,3,5,2,1
1999,8,3,1,1,1,502
1999,8,3,1,1,2,446
1999,8,3,1,1,3,55
1999,8,3,1,1,4,190
1999,8,3,1,1,5,14
1999,8,3,1,1,6,127
1999,8,3,1,2,1,295
1999,8,3,1,2,2,188
1999,8,3,1,2,3,40
1999,8,3,1,2,4,68
1999,8,3,1,2,5,8
1999,8,3,1,2,6,62
1999,8,3,1,3,1,192
1999,8,3,1,3,2,135
1999,8,3,1,3,3,32
1999,8,3,1,3,4,52
1999,8,3,1,3,5,3
1999,8,3,1,3,6,28
1999,8,3,1,4,1,122
1999,8,3,1,4,2,86
1999,8,3,1,4,3,14
1999,8,3,1,4,4,18
1999,8,3,1,4,5,1
1999,8,3,1,4,6,23
1999,8,3,1,5,1,155
1999,8,3,1,5,2,95
1999,8,3,1,5,3,11
1999,8,3,1,5,4,24
1999,8,3,1,5,5,5
1999,8,3,1,5,6,21
1999,8,3,3,1,1,214
1999,8,3,3,1,2,87
1999,8,3,3,1,3,12
1999,8,3,3,1,4,18
1999,8,3,3,1,5,2
1999,8,3,3,1,6,12
1999,8,3,3,2,1,111
1999,8,3,3,2,2,42
1999,8,3,3,2,3,10
1999,8,3,3,2,4,7
1999,8,3,3,2,6,7
1999,8,3,3,3,1,102
1999,8,3,3,3,2,37
1999,8,3,3,3,3,8
1999,8,3,3,3,4,5
1999,8,3,3,3,6,3
1999,8,3,3,4,1,57
1999,8,3,3,4,2,22
1999,8,3,3,4,3,3
1999,8,3,3,4,4,8
1999,8,3,3,4,6,3
1999,8,3,3,5,1,4
1999,8,3,3,5,2,5
1999,8,3,3,5,3,2
1999,8,3,3,5,6,1
1999,9,1,1,1,1,104
1999,9,1,1,1,2,128
1999,9,1,1,1,3,5
1999,9,1,1,1,4,7
1999,9,1,1,1,5,3
1999,9,1,1,2,1,73
1999,9,1,1,2,2,49
1999,9,1,1,2,3,3
1999,9,1,1,2,4,4
1999,9,1,1,2,5,3
1999,9,1,1,2,6,1
1999,9,1,1,3,1,24
1999,9,1,1,3,2,26
1999,9,1,1,3,3,2
1999,9,1,1,3,5,1
1999,9,1,1,3,6,1
1999,9,1,1,4,1,15
1999,9,1,1,4,2,12
1999,9,1,1,4,4,1
1999,9,1,1,5,1,2
1999,9,1,1,5,2,3
1999,9,1,3,1,1,255
1999,9,1,3,1,2,13
1999,9,1,3,1,3,1
1999,9,1,3,1,4,1
1999,9,1,3,2,1,71
1999,9,1,3,2,2,4
1999,9,1,3,3,1,28
1999,9,1,3,3,2,1
1999,9,1,3,4,1,4
1999,9,1,3,5,1,8
1999,9,2,1,1,1,196
1999,9,2,1,1,2,253
1999,9,2,1,1,3,43
1999,9,2,1,1,4,129
1999,9,2,1,1,5,14
1999,9,2,1,1,6,92
1999,9,2,1,2,1,66
1999,9,2,1,2,2,73
1999,9,2,1,2,3,11
1999,9,2,1,2,4,27
1999,9,2,1,2,5,7
1999,9,2,1,2,6,30
1999,9,2,1,3,1,64
1999,9,2,1,3,2,49
1999,9,2,1,3,3,4
1999,9,2,1,3,4,13
1999,9,2,1,3,5,4
1999,9,2,1,3,6,17
1999,9,2,1,4,1,33
1999,9,2,1,4,2,16
1999,9,2,1,4,3,2
1999,9,2,1,4,4,6
1999,9,2,1,4,6,12
1999,9,2,1,5,1,32
1999,9,2,1,5,2,24
1999,9,2,1,5,3,3
1999,9,2,1,5,4,5
1999,9,2,1,5,6,5
1999,9,2,3,1,1,106
1999,9,2,3,1,2,21
1999,9,2,3,1,3,1
1999,9,2,3,1,4,8
1999,9,2,3,1,5,1
1999,9,2,3,1,6,1
1999,9,2,3,2,1,39
1999,9,2,3,2,2,4
1999,9,2,3,3,1,38
1999,9,2,3,3,2,4
1999,9,2,3,3,3,1
1999,9,2,3,3,4,1
1999,9,2,3,4,1,5
1999,9,2,3,5,1,4
1999,9,3,1,1,1,545
1999,9,3,1,1,2,570
1999,9,3,1,1,3,66
1999,9,3,1,1,4,239
1999,9,3,1,1,5,14
1999,9,3,1,1,6,127
1999,9,3,1,2,1,290
1999,9,3,1,2,2,245
1999,9,3,1,2,3,35
1999,9,3,1,2,4,65
1999,9,3,1,2,5,7
1999,9,3,1,2,6,55
1999,9,3,1,3,1,171
1999,9,3,1,3,2,164
1999,9,3,1,3,3,23
1999,9,3,1,3,4,40
1999,9,3,1,3,5,2
1999,9,3,1,3,6,35
1999,9,3,1,4,1,120
1999,9,3,1,4,2,94
1999,9,3,1,4,3,14
1999,9,3,1,4,4,17
1999,9,3,1,4,5,1
1999,9,3,1,4,6,29
1999,9,3,1,5,1,124
1999,9,3,1,5,2,109
1999,9,3,1,5,3,12
1999,9,3,1,5,4,20
1999,9,3,1,5,5,2
1999,9,3,1,5,6,18
1999,9,3,3,1,1,168
1999,9,3,3,1,2,56
1999,9,3,3,1,3,2
1999,9,3,3,1,4,12
1999,9,3,3,1,5,1
1999,9,3,3,1,6,2
1999,9,3,3,2,1,84
1999,9,3,3,2,2,29
1999,9,3,3,2,3,3
1999,9,3,3,2,4,5
1999,9,3,3,2,5,1
1999,9,3,3,2,6,5
1999,9,3,3,3,1,63
1999,9,3,3,3,2,20
1999,9,3,3,3,3,4
1999,9,3,3,3,4,4
1999,9,3,3,3,6,9
1999,9,3,3,4,1,46
1999,9,3,3,4,2,15
1999,9,3,3,4,3,3
1999,9,3,3,4,4,2
1999,9,3,3,4,6,6
1999,9,3,3,5,1,6
1999,9,3,3,5,2,2
1999,10,1,1,1,1,81
1999,10,1,1,1,2,79
1999,10,1,1,1,3,8
1999,10,1,1,1,4,4
1999,10,1,1,1,5,4
1999,10,1,1,1,6,1
1999,10,1,1,2,1,42
1999,10,1,1,2,2,36
1999,10,1,1,2,3,2
1999,10,1,1,2,4,2
1999,10,1,1,2,5,2
1999,10,1,1,2,6,3
1999,10,1,1,3,1,21
1999,10,1,1,3,2,22
1999,10,1,1,3,3,1
1999,10,1,1,3,4,1
1999,10,1,1,4,1,10
1999,10,1,1,4,2,4
1999,10,1,1,5,1,1
1999,10,1,1,5,2,3
1999,10,1,3,1,1,208
1999,10,1,3,1,2,7
1999,10,1,3,2,1,68
1999,10,1,3,2,2,5
1999,10,1,3,2,3,1
1999,10,1,3,2,4,1
1999,10,1,3,3,1,31
1999,10,1,3,3,2,2
1999,10,1,3,3,3,1
1999,10,1,3,4,1,4
1999,10,1,3,4,2,1
1999,10,1,3,5,1,4
1999,10,1,3,5,2,1
1999,10,2,1,1,1,119
1999,10,2,1,1,2,158
1999,10,2,1,1,3,28
1999,10,2,1,1,4,98
1999,10,2,1,1,5,21
1999,10,2,1,1,6,80
1999,10,2,1,2,1,69
1999,10,2,1,2,2,48
1999,10,2,1,2,3,6
1999,10,2,1,2,4,19
1999,10,2,1,2,5,9
1999,10,2,1,2,6,28
1999,10,2,1,3,1,35
1999,10,2,1,3,2,25
1999,10,2,1,3,3,7
1999,10,2,1,3,4,8
1999,10,2,1,3,5,3
1999,10,2,1,3,6,20
1999,10,2,1,4,1,16
1999,10,2,1,4,2,11
1999,10,2,1,4,3,3
1999,10,2,1,4,4,4
1999,10,2,1,4,6,7
1999,10,2,1,5,1,20
1999,10,2,1,5,2,8
1999,10,2,1,5,3,2
1999,10,2,1,5,4,3
1999,10,2,1,5,6,5
1999,10,2,3,1,1,108
1999,10,2,3,1,2,16
1999,10,2,3,1,3,3
1999,10,2,3,1,4,3
1999,10,2,3,1,5,2
1999,10,2,3,2,1,27
1999,10,2,3,2,2,4
1999,10,2,3,2,4,1
1999,10,2,3,2,5,2
1999,10,2,3,3,1,13
1999,10,2,3,3,2,5
1999,10,2,3,3,4,1
1999,10,2,3,4,1,4
1999,10,2,3,4,2,1
1999,10,2,3,5,1,4
1999,10,3,1,1,1,549
1999,10,3,1,1,2,528
1999,10,3,1,1,3,67
1999,10,3,1,1,4,199
1999,10,3,1,1,5,18
1999,10,3,1,1,6,157
1999,10,3,1,2,1,270
1999,10,3,1,2,2,194
1999,10,3,1,2,3,40
1999,10,3,1,2,4,66
1999,10,3,1,2,5,3
1999,10,3,1,2,6,79
1999,10,3,1,3,1,202
1999,10,3,1,3,2,142
1999,10,3,1,3,3,31
1999,10,3,1,3,4,46
1999,10,3,1,3,5,2
1999,10,3,1,3,6,33
1999,10,3,1,4,1,114
1999,10,3,1,4,2,71
1999,10,3,1,4,3,13
1999,10,3,1,4,4,23
1999,10,3,1,4,5,2
1999,10,3,1,4,6,25
1999,10,3,1,5,1,140
1999,10,3,1,5,2,86
1999,10,3,1,5,3,28
1999,10,3,1,5,4,29
1999,10,3,1,5,5,4
1999,10,3,1,5,6,25
1999,10,3,3,1,1,156
1999,10,3,3,1,2,54
1999,10,3,3,1,3,6
1999,10,3,3,1,4,5
1999,10,3,3,1,5,3
1999,10,3,3,1,6,7
1999,10,3,3,2,1,75
1999,10,3,3,2,2,44
1999,10,3,3,2,3,2
1999,10,3,3,2,4,4
1999,10,3,3,2,6,2
1999,10,3,3,3,1,76
1999,10,3,3,3,2,18
1999,10,3,3,3,3,4
1999,10,3,3,3,4,4
1999,10,3,3,3,6,3
1999,10,3,3,4,1,40
1999,10,3,3,4,2,11
1999,10,3,3,4,3,1
1999,10,3,3,4,4,2
1999,10,3,3,4,6,2
1999,10,3,3,5,1,3
1999,10,3,3,5,2,1
1999,10,3,3,5,3,1
1999,10,3,3,5,6,1
1999,99,1,1,1,1,3
1999,99,1,1,2,1,1
1999,99,1,1,2,2,2
1999,99,1,1,3,1,1
1999,99,1,3,1,1,61
1999,99,1,3,2,1,22
1999,99,1,3,2,2,1
1999,99,1,3,3,1,11
1999,99,2,1,1,1,8
1999,99,2,1,1,2,2
1999,99,2,1,2,1,6
1999,99,2,1,2,2,3
1999,99,2,1,2,3,1
1999,99,2,1,3,1,2
1999,99,2,1,3,4,1
1999,99,2,1,4,2,2
1999,99,2,1,5,1,2
1999,99,2,3,1,1,39
1999,99,2,3,1,2,6
1999,99,2,3,1,3,1
1999,99,2,3,1,6,1
1999,99,2,3,2,1,12
1999,99,2,3,2,2,3
1999,99,2,3,2,4,1
1999,99,2,3,3,1,5
1999,99,2,3,3,2,2
1999,99,2,3,4,1,2
1999,99,2,3,4,2,1
1999,99,2,3,5,1,5
1999,99,2,3,5,6,1
1999,99,3,1,1,1,21
1999,99,3,1,1,2,8
1999,99,3,1,1,4,4
1999,99,3,1,1,5,1
1999,99,3,1,1,6,3
1999,99,3,1,2,1,20
1999,99,3,1,2,2,6
1999,99,3,1,2,3,2
1999,99,3,1,2,4,1
1999,99,3,1,2,6,2
1999,99,3,1,3,1,8
1999,99,3,1,3,2,7
1999,99,3,1,3,3,2
1999,99,3,1,3,4,1
1999,99,3,1,3,6,3
1999,99,3,1,4,1,8
1999,99,3,1,4,2,7
1999,99,3,1,4,6,1
1999,99,3,1,5,1,5
1999,99,3,1,5,2,2
1999,99,3,1,5,4,1
1999,99,3,3,1,1,75
1999,99,3,3,1,2,23
1999,99,3,3,1,3,2
1999,99,3,3,1,4,3
1999,99,3,3,1,6,3
1999,99,3,3,2,1,49
1999,99,3,3,2,2,18
1999,99,3,3,2,3,1
1999,99,3,3,2,6,2
1999,99,3,3,3,1,25
1999,99,3,3,3,2,5
1999,99,3,3,3,3,1
1999,99,3,3,3,4,3
1999,99,3,3,3,6,1
1999,99,3,3,4,1,18
1999,99,3,3,4,2,2
1999,99,3,3,4,3,2
1999,99,3,3,4,4,2
1999,99,3,3,4,6,2
1999,99,3,3,5,1,5
1999,99,3,3,5,2,2
1998,1,1,1,1,1,66
1998,1,1,1,1,2,39
1998,1,1,1,1,3,10
1998,1,1,1,1,4,11
1998,1,1,1,1,5,1
1998,1,1,1,1,6,2
1998,1,1,1,2,1,35
1998,1,1,1,2,2,18
1998,1,1,1,2,3,5
1998,1,1,1,2,4,4
1998,1,1,1,2,5,3
1998,1,1,1,3,1,8
1998,1,1,1,3,2,8
1998,1,1,1,3,3,1
1998,1,1,1,3,4,1
1998,1,1,1,3,6,1
1998,1,1,1,4,1,6
1998,1,1,1,4,2,5
1998,1,1,1,4,3,1
1998,1,1,1,4,4,1
1998,1,1,1,5,1,1
1998,1,1,1,5,2,3
1998,1,1,1,5,4,1
1998,1,1,1,5,5,2
1998,1,1,3,1,1,170
1998,1,1,3,1,2,9
1998,1,1,3,1,3,1
1998,1,1,3,1,4,1
1998,1,1,3,2,1,60
1998,1,1,3,2,3,2
1998,1,1,3,3,1,31
1998,1,1,3,3,2,3
1998,1,1,3,4,1,1
1998,1,1,3,5,1,11
1998,1,2,1,1,1,119
1998,1,2,1,1,2,79
1998,1,2,1,1,3,35
1998,1,2,1,1,4,126
1998,1,2,1,1,5,37
1998,1,2,1,1,6,147
1998,1,2,1,2,1,71
1998,1,2,1,2,2,32
1998,1,2,1,2,3,16
1998,1,2,1,2,4,20
1998,1,2,1,2,5,12
1998,1,2,1,2,6,54
1998,1,2,1,3,1,57
1998,1,2,1,3,2,14
1998,1,2,1,3,3,6
1998,1,2,1,3,4,13
1998,1,2,1,3,5,6
1998,1,2,1,3,6,38
1998,1,2,1,4,1,48
1998,1,2,1,4,2,16
1998,1,2,1,4,3,3
1998,1,2,1,4,4,5
1998,1,2,1,4,5,4
1998,1,2,1,4,6,15
1998,1,2,1,5,1,26
1998,1,2,1,5,2,9
1998,1,2,1,5,3,3
1998,1,2,1,5,4,9
1998,1,2,1,5,5,2
1998,1,2,1,5,6,12
1998,1,2,3,1,1,79
1998,1,2,3,1,2,13
1998,1,2,3,1,3,4
1998,1,2,3,1,4,4
1998,1,2,3,1,5,2
1998,1,2,3,1,6,3
1998,1,2,3,2,1,30
1998,1,2,3,2,2,4
1998,1,2,3,2,3,1
1998,1,2,3,2,4,1
1998,1,2,3,2,5,1
1998,1,2,3,2,6,2
1998,1,2,3,3,1,17
1998,1,2,3,3,2,3
1998,1,2,3,4,1,12
1998,1,2,3,4,3,1
1998,1,2,3,5,1,6
1998,1,2,3,5,2,2
1998,1,3,1,1,1,341
1998,1,3,1,1,2,291
1998,1,3,1,1,3,84
1998,1,3,1,1,4,341
1998,1,3,1,1,5,21
1998,1,3,1,1,6,294
1998,1,3,1,2,1,240
1998,1,3,1,2,2,125
1998,1,3,1,2,3,67
1998,1,3,1,2,4,118
1998,1,3,1,2,5,16
1998,1,3,1,2,6,151
1998,1,3,1,3,1,220
1998,1,3,1,3,2,108
1998,1,3,1,3,3,59
1998,1,3,1,3,4,89
1998,1,3,1,3,5,9
1998,1,3,1,3,6,140
1998,1,3,1,4,1,178
1998,1,3,1,4,2,91
1998,1,3,1,4,3,44
1998,1,3,1,4,4,57
1998,1,3,1,4,5,2
1998,1,3,1,4,6,96
1998,1,3,1,5,1,163
1998,1,3,1,5,2,95
1998,1,3,1,5,3,42
1998,1,3,1,5,4,57
1998,1,3,1,5,5,4
1998,1,3,1,5,6,112
1998,1,3,3,1,1,123
1998,1,3,3,1,2,43
1998,1,3,3,1,3,4
1998,1,3,3,1,4,11
1998,1,3,3,1,6,10
1998,1,3,3,2,1,58
1998,1,3,3,2,2,24
1998,1,3,3,2,3,5
1998,1,3,3,2,4,5
1998,1,3,3,2,6,7
1998,1,3,3,3,1,40
1998,1,3,3,3,2,18
1998,1,3,3,3,3,3
1998,1,3,3,3,4,2
1998,1,3,3,3,6,4
1998,1,3,3,4,1,34
1998,1,3,3,4,2,4
1998,1,3,3,4,3,2
1998,1,3,3,4,4,3
1998,1,3,3,4,6,3
1998,1,3,3,5,1,34
1998,1,3,3,5,2,13
1998,1,3,3,5,3,6
1998,1,3,3,5,4,5
1998,1,3,3,5,5,1
1998,1,3,3,5,6,5
1998,2,1,1,1,1,99
1998,2,1,1,1,2,81
1998,2,1,1,1,3,10
1998,2,1,1,1,4,16
1998,2,1,1,1,5,9
1998,2,1,1,1,6,3
1998,2,1,1,2,1,40
1998,2,1,1,2,2,39
1998,2,1,1,2,3,4
1998,2,1,1,2,4,1
1998,2,1,1,2,5,2
1998,2,1,1,3,1,18
1998,2,1,1,3,2,16
1998,2,1,1,3,3,4
1998,2,1,1,3,6,1
1998,2,1,1,4,1,12
1998,2,1,1,4,2,8
1998,2,1,1,4,3,1
1998,2,1,1,5,1,5
1998,2,1,1,5,2,2
1998,2,1,1,5,3,2
1998,2,1,3,1,1,307
1998,2,1,3,1,2,10
1998,2,1,3,1,3,1
1998,2,1,3,2,1,74
1998,2,1,3,2,2,6
1998,2,1,3,3,1,47
1998,2,1,3,3,2,2
1998,2,1,3,4,1,16
1998,2,1,3,4,2,1
1998,2,1,3,5,1,14
1998,2,1,3,5,2,1
1998,2,2,1,1,1,166
1998,2,2,1,1,2,215
1998,2,2,1,1,3,97
1998,2,2,1,1,4,273
1998,2,2,1,1,5,50
1998,2,2,1,1,6,295
1998,2,2,1,2,1,87
1998,2,2,1,2,2,90
1998,2,2,1,2,3,24
1998,2,2,1,2,4,42
1998,2,2,1,2,5,16
1998,2,2,1,2,6,98
1998,2,2,1,3,1,63
1998,2,2,1,3,2,43
1998,2,2,1,3,3,14
1998,2,2,1,3,4,24
1998,2,2,1,3,5,10
1998,2,2,1,3,6,44
1998,2,2,1,4,1,54
1998,2,2,1,4,2,29
1998,2,2,1,4,3,10
1998,2,2,1,4,4,15
1998,2,2,1,4,5,4
1998,2,2,1,4,6,20
1998,2,2,1,5,1,39
1998,2,2,1,5,2,25
1998,2,2,1,5,3,5
1998,2,2,1,5,4,3
1998,2,2,1,5,5,2
1998,2,2,1,5,6,17
1998,2,2,3,1,1,127
1998,2,2,3,1,2,16
1998,2,2,3,1,3,5
1998,2,2,3,1,4,1
1998,2,2,3,1,5,1
1998,2,2,3,1,6,2
1998,2,2,3,2,1,46
1998,2,2,3,2,2,10
1998,2,2,3,2,3,1
1998,2,2,3,2,4,1
1998,2,2,3,2,6,2
1998,2,2,3,3,1,30
1998,2,2,3,3,2,3
1998,2,2,3,3,3,2
1998,2,2,3,3,4,1
1998,2,2,3,4,1,17
1998,2,2,3,4,2,5
1998,2,2,3,4,3,1
1998,2,2,3,4,4,1
1998,2,2,3,4,5,2
1998,2,2,3,5,1,18
1998,2,2,3,5,2,3
1998,2,3,1,1,1,629
1998,2,3,1,1,2,603
1998,2,3,1,1,3,128
1998,2,3,1,1,4,586
1998,2,3,1,1,5,51
1998,2,3,1,1,6,404
1998,2,3,1,2,1,281
1998,2,3,1,2,2,225
1998,2,3,1,2,3,65
1998,2,3,1,2,4,157
1998,2,3,1,2,5,14
1998,2,3,1,2,6,177
1998,2,3,1,3,1,238
1998,2,3,1,3,2,183
1998,2,3,1,3,3,54
1998,2,3,1,3,4,121
1998,2,3,1,3,5,12
1998,2,3,1,3,6,136
1998,2,3,1,4,1,219
1998,2,3,1,4,2,134
1998,2,3,1,4,3,42
1998,2,3,1,4,4,83
1998,2,3,1,4,5,5
1998,2,3,1,4,6,98
1998,2,3,1,5,1,261
1998,2,3,1,5,2,149
1998,2,3,1,5,3,37
1998,2,3,1,5,4,73
1998,2,3,1,5,5,9
1998,2,3,1,5,6,108
1998,2,3,3,1,1,151
1998,2,3,3,1,2,81
1998,2,3,3,1,3,11
1998,2,3,3,1,4,11
1998,2,3,3,1,5,3
1998,2,3,3,1,6,10
1998,2,3,3,2,1,81
1998,2,3,3,2,2,35
1998,2,3,3,2,3,5
1998,2,3,3,2,4,4
1998,2,3,3,2,5,3
1998,2,3,3,2,6,15
1998,2,3,3,3,1,65
1998,2,3,3,3,2,29
1998,2,3,3,3,3,4
1998,2,3,3,3,4,7
1998,2,3,3,3,5,2
1998,2,3,3,3,6,6
1998,2,3,3,4,1,55
1998,2,3,3,4,2,15
1998,2,3,3,4,3,2
1998,2,3,3,4,4,4
1998,2,3,3,4,6,2
1998,2,3,3,5,1,76
1998,2,3,3,5,2,31
1998,2,3,3,5,3,5
1998,2,3,3,5,4,5
1998,2,3,3,5,6,4
1998,3,1,1,1,1,194
1998,3,1,1,1,2,123
1998,3,1,1,1,3,17
1998,3,1,1,1,4,16
1998,3,1,1,1,5,6
1998,3,1,1,1,6,3
1998,3,1,1,2,1,117
1998,3,1,1,2,2,47
1998,3,1,1,2,3,4
1998,3,1,1,2,4,1
1998,3,1,1,2,5,8
1998,3,1,1,2,6,1
1998,3,1,1,3,1,72
1998,3,1,1,3,2,35
1998,3,1,1,3,3,5
1998,3,1,1,3,4,4
1998,3,1,1,3,5,3
1998,3,1,1,4,1,30
1998,3,1,1,4,2,17
1998,3,1,1,4,3,2
1998,3,1,1,4,4,1
1998,3,1,1,4,5,2
1998,3,1,1,5,1,14
1998,3,1,1,5,2,17
1998,3,1,1,5,3,1
1998,3,1,1,5,4,1
1998,3,1,3,1,1,505
1998,3,1,3,1,2,14
1998,3,1,3,1,4,1
1998,3,1,3,2,1,199
1998,3,1,3,2,2,5
1998,3,1,3,2,3,1
1998,3,1,3,2,5,1
1998,3,1,3,3,1,65
1998,3,1,3,3,2,4
1998,3,1,3,4,1,43
1998,3,1,3,4,2,4
1998,3,1,3,5,1,54
1998,3,1,3,5,2,2
1998,3,2,1,1,1,324
1998,3,2,1,1,2,259
1998,3,2,1,1,3,64
1998,3,2,1,1,4,307
1998,3,2,1,1,5,75
1998,3,2,1,1,6,245
1998,3,2,1,2,1,212
1998,3,2,1,2,2,102
1998,3,2,1,2,3,28
1998,3,2,1,2,4,60
1998,3,2,1,2,5,31
1998,3,2,1,2,6,113
1998,3,2,1,3,1,151
1998,3,2,1,3,2,81
1998,3,2,1,3,3,13
1998,3,2,1,3,4,41
1998,3,2,1,3,5,18
1998,3,2,1,3,6,55
1998,3,2,1,4,1,85
1998,3,2,1,4,2,27
1998,3,2,1,4,3,5
1998,3,2,1,4,4,14
1998,3,2,1,4,5,10
1998,3,2,1,4,6,30
1998,3,2,1,5,1,69
1998,3,2,1,5,2,27
1998,3,2,1,5,3,3
1998,3,2,1,5,4,13
1998,3,2,1,5,5,3
1998,3,2,1,5,6,18
1998,3,2,3,1,1,210
1998,3,2,3,1,2,38
1998,3,2,3,1,3,7
1998,3,2,3,1,4,5
1998,3,2,3,1,5,4
1998,3,2,3,1,6,1
1998,3,2,3,2,1,98
1998,3,2,3,2,2,16
1998,3,2,3,2,3,3
1998,3,2,3,2,4,1
1998,3,2,3,2,5,1
1998,3,2,3,2,6,1
1998,3,2,3,3,1,77
1998,3,2,3,3,2,15
1998,3,2,3,3,3,1
1998,3,2,3,3,6,1
1998,3,2,3,4,1,46
1998,3,2,3,4,2,11
1998,3,2,3,4,3,1
1998,3,2,3,4,4,6
1998,3,2,3,5,1,82
1998,3,2,3,5,2,12
1998,3,2,3,5,3,2
1998,3,2,3,5,4,1
1998,3,2,3,5,6,3
1998,3,3,1,1,1,783
1998,3,3,1,1,2,562
1998,3,3,1,1,3,130
1998,3,3,1,1,4,462
1998,3,3,1,1,5,28
1998,3,3,1,1,6,317
1998,3,3,1,2,1,452
1998,3,3,1,2,2,261
1998,3,3,1,2,3,71
1998,3,3,1,2,4,130
1998,3,3,1,2,5,21
1998,3,3,1,2,6,182
1998,3,3,1,3,1,394
1998,3,3,1,3,2,199
1998,3,3,1,3,3,72
1998,3,3,1,3,4,104
1998,3,3,1,3,5,8
1998,3,3,1,3,6,118
1998,3,3,1,4,1,330
1998,3,3,1,4,2,170
1998,3,3,1,4,3,34
1998,3,3,1,4,4,78
1998,3,3,1,4,5,16
1998,3,3,1,4,6,95
1998,3,3,1,5,1,379
1998,3,3,1,5,2,194
1998,3,3,1,5,3,48
1998,3,3,1,5,4,74
1998,3,3,1,5,5,10
1998,3,3,1,5,6,80
1998,3,3,3,1,1,287
1998,3,3,3,1,2,113
1998,3,3,3,1,3,14
1998,3,3,3,1,4,18
1998,3,3,3,1,5,3
1998,3,3,3,1,6,17
1998,3,3,3,2,1,184
1998,3,3,3,2,2,62
1998,3,3,3,2,3,8
1998,3,3,3,2,4,12
1998,3,3,3,2,5,1
1998,3,3,3,2,6,16
1998,3,3,3,3,1,147
1998,3,3,3,3,2,42
1998,3,3,3,3,3,5
1998,3,3,3,3,4,14
1998,3,3,3,3,5,4
1998,3,3,3,3,6,13
1998,3,3,3,4,1,143
1998,3,3,3,4,2,25
1998,3,3,3,4,3,7
1998,3,3,3,4,4,20
1998,3,3,3,4,5,1
1998,3,3,3,4,6,8
1998,3,3,3,5,1,376
1998,3,3,3,5,2,112
1998,3,3,3,5,3,20
1998,3,3,3,5,4,26
1998,3,3,3,5,5,3
1998,3,3,3,5,6,28
1998,4,1,1,1,1,186
1998,4,1,1,1,2,131
1998,4,1,1,1,3,9
1998,4,1,1,1,4,9
1998,4,1,1,1,5,4
1998,4,1,1,1,6,1
1998,4,1,1,2,1,90
1998,4,1,1,2,2,44
1998,4,1,1,2,3,3
1998,4,1,1,2,4,2
1998,4,1,1,2,5,4
1998,4,1,1,2,6,3
1998,4,1,1,3,1,64
1998,4,1,1,3,2,25
1998,4,1,1,3,3,1
1998,4,1,1,3,4,1
1998,4,1,1,3,5,2
1998,4,1,1,4,1,24
1998,4,1,1,4,2,14
1998,4,1,1,5,1,15
1998,4,1,1,5,2,14
1998,4,1,1,5,4,1
1998,4,1,1,5,5,1
1998,4,1,3,1,1,348
1998,4,1,3,1,2,25
1998,4,1,3,2,1,144
1998,4,1,3,2,2,2
1998,4,1,3,3,1,73
1998,4,1,3,3,2,5
1998,4,1,3,4,1,34
1998,4,1,3,5,1,34
1998,4,1,3,5,2,3
1998,4,2,1,1,1,310
1998,4,2,1,1,2,208
1998,4,2,1,1,3,64
1998,4,2,1,1,4,222
1998,4,2,1,1,5,38
1998,4,2,1,1,6,155
1998,4,2,1,2,1,184
1998,4,2,1,2,2,97
1998,4,2,1,2,3,13
1998,4,2,1,2,4,36
1998,4,2,1,2,5,23
1998,4,2,1,2,6,68
1998,4,2,1,3,1,133
1998,4,2,1,3,2,75
1998,4,2,1,3,3,10
1998,4,2,1,3,4,20
1998,4,2,1,3,5,14
1998,4,2,1,3,6,45
1998,4,2,1,4,1,99
1998,4,2,1,4,2,38
1998,4,2,1,4,3,9
1998,4,2,1,4,4,4
1998,4,2,1,4,5,7
1998,4,2,1,4,6,14
1998,4,2,1,5,1,69
1998,4,2,1,5,2,24
1998,4,2,1,5,3,4
1998,4,2,1,5,4,8
1998,4,2,1,5,5,3
1998,4,2,1,5,6,8
1998,4,2,3,1,1,187
1998,4,2,3,1,2,18
1998,4,2,3,1,3,7
1998,4,2,3,1,4,9
1998,4,2,3,1,6,1
1998,4,2,3,2,1,62
1998,4,2,3,2,2,12
1998,4,2,3,2,3,3
1998,4,2,3,2,4,4
1998,4,2,3,2,5,3
1998,4,2,3,2,6,1
1998,4,2,3,3,1,67
1998,4,2,3,3,2,5
1998,4,2,3,3,3,1
1998,4,2,3,3,4,2
1998,4,2,3,3,5,2
1998,4,2,3,4,1,37
1998,4,2,3,4,2,8
1998,4,2,3,4,3,2
1998,4,2,3,4,6,2
1998,4,2,3,5,1,34
1998,4,2,3,5,2,7
1998,4,2,3,5,3,1
1998,4,2,3,5,4,2
1998,4,3,1,1,1,624
1998,4,3,1,1,2,453
1998,4,3,1,1,3,84
1998,4,3,1,1,4,276
1998,4,3,1,1,5,17
